DATE,Station_ID,LATITUDE,LONGITUDE,ELEVATION,NAME,Season,TMIN,TMAX,PRCP,SNOW,SNWD,Station_Location,Station_Lat_Long_Interaction,Day_of_Week,Day_of_Year,Month,Temp_Diff,Rolling_Mean_TMIN_7,Rolling_10thPercentile_TMIN_7,Rolling_Mean_TMIN_30,Rolling_Max_TMIN_30,Rolling_Min_TMIN_30,TMIN_Rolling_30_Diff,EWMA_TMIN_7,EWMA_TMIN_30,Seasonal_TMIN_Anomaly,TMIN_Lag1,SnowyDay,SnowyDaysCount_7,Cumulative_SnowDepth_7,Rolling_Sum_SNWD_7,SNWD_Lag1,SNWD_Lag2,Cumulative_Snowfall_Lag7,SNWD_TMIN_Interaction,Snowfall_Intensity,SNWD_Snowfall_Diff,PRCP_Lag1,PRCP_Lag2,Cumulative_Precipitation_7,Rolling_Sum_PRCP_14,TMAX_PRCP_Interaction,TMIN_SNOW_Interaction,PRCP_SNOW_Interaction,Cold_Event
1973-02-06,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-13.3,-6.1,0.0,0.0,356.0,44.2703_-71.3033,-3156.62,1,37,2,7.2,-18.4,-26.22,-17.89,-1.7,-37.2,4.59,-17.28,-17.7,6.78,-18.9,0,5.0,2567.0,2567.0,356.0,356.0,633.0,-4734.8,0.0,356.0,5.1,6.6,55.5,134.4,-0.0,-0.0,0.0,0
1973-02-07,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-11.7,-5.6,0.0,0.0,356.0,44.2703_-71.3033,-3156.62,2,38,2,6.1,-14.76,-18.54,-17.37,-1.7,-37.2,5.67,-15.88,-17.31,7.59,-13.3,0,4.0,2542.0,2542.0,356.0,356.0,600.0,-4165.2,0.0,356.0,0.0,5.1,53.7,126.0,-0.0,-0.0,0.0,0
1973-02-08,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-15.0,-5.0,5.3,33.0,356.0,44.2703_-71.3033,-3156.62,3,39,2,10.0,-14.29,-18.54,-16.95,-1.7,-37.2,1.95,-15.66,-17.16,5.55,-11.7,1,4.0,2517.0,2517.0,356.0,356.0,602.0,-5340.0,0.09,355.91,0.0,0.0,57.2,130.5,-26.5,-495.0,174.9,0
1973-02-09,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-26.1,-15.0,1.5,15.0,381.0,44.2703_-71.3033,-3156.62,4,40,2,11.1,-17.3,-21.78,-17.02,-1.7,-37.2,-9.08,-18.27,-17.74,-6.07,-15.0,1,5.0,2517.0,2517.0,356.0,356.0,602.0,-9944.1,0.04,380.96,5.3,0.0,24.9,132.0,-22.5,-391.5,22.5,1
1973-02-10,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-25.6,-18.9,0.5,5.0,381.0,44.2703_-71.3033,-3156.62,5,41,2,6.7,-18.41,-25.8,-17.02,-1.7,-37.2,-8.58,-20.1,-18.25,-6.24,-26.1,1,5.0,2542.0,2542.0,381.0,356.0,635.0,-9753.6,0.01,380.99,1.5,5.3,19.0,132.5,-9.45,-128.0,2.5,1
1973-02-11,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-25.6,-18.3,1.5,15.0,356.0,44.2703_-71.3033,-3156.62,6,42,2,7.3,-19.46,-25.8,-16.84,-1.7,-37.2,-8.76,-21.48,-18.72,-6.04,-25.6,1,5.0,2542.0,2542.0,381.0,381.0,623.0,-9113.6,0.04,355.96,0.5,1.5,13.9,126.1,-27.45,-384.0,22.5,1
1973-02-12,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-20.0,-15.0,3.6,46.0,356.0,44.2703_-71.3033,-3156.62,0,43,2,5.0,-19.61,-25.8,-16.67,-1.7,-37.2,-3.33,-21.11,-18.8,0.99,-25.6,1,5.0,2542.0,2542.0,356.0,381.0,296.0,-7120.0,0.13,355.87,1.5,0.5,12.4,78.6,-54.0,-920.0,165.6,0
1973-02-13,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-21.1,-14.4,6.6,56.0,381.0,44.2703_-71.3033,-3156.62,1,44,2,6.7,-20.73,-25.8,-16.89,-1.7,-37.2,-4.21,-21.11,-18.95,0.07,-20.0,1,6.0,2567.0,2567.0,356.0,356.0,194.0,-8039.1,0.15,380.85,3.6,1.5,19.0,74.5,-95.04,-1181.6,369.6,0
1973-02-14,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-19.4,-6.7,0.0,0.0,356.0,44.2703_-71.3033,-3156.62,2,45,2,12.7,-21.83,-25.8,-17.08,-1.7,-37.2,-2.32,-20.68,-18.98,1.73,-21.1,0,6.0,2567.0,2567.0,381.0,356.0,158.0,-6906.4,0.0,356.0,6.6,3.6,19.0,72.7,-0.0,-0.0,0.0,0
1973-02-15,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-13.9,-6.1,16.5,109.0,381.0,44.2703_-71.3033,-3156.62,3,46,2,7.8,-21.67,-25.8,-17.04,-1.7,-37.2,3.14,-18.98,-18.65,5.38,-19.4,1,6.0,2592.0,2592.0,356.0,381.0,181.0,-5295.9,0.29,380.71,0.0,6.6,30.2,87.4,-100.65,-1515.1,1798.5,0
1973-02-16,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-22.2,-11.1,11.7,81.0,406.0,44.2703_-71.3033,-3156.62,4,47,2,11.1,-21.11,-25.6,-17.52,-1.7,-37.2,-4.68,-19.79,-18.88,-3.06,-13.9,1,6.0,2617.0,2617.0,381.0,356.0,196.0,-9013.2,0.2,405.8,16.5,0.0,40.4,65.3,-129.87,-1798.2,947.7,0
1973-02-17,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-26.1,-21.1,0.0,0.0,406.0,44.2703_-71.3033,-3156.62,5,48,2,5.0,-21.19,-25.8,-18.26,-1.7,-37.2,-7.84,-21.37,-19.35,-6.93,-22.2,0,5.0,2642.0,2642.0,406.0,381.0,168.0,-10596.6,0.0,406.0,11.7,16.5,39.9,58.9,-0.0,-0.0,0.0,1
1973-02-18,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-24.4,-16.1,0.0,0.0,381.0,44.2703_-71.3033,-3156.62,6,49,2,8.3,-21.01,-25.08,-19.02,-5.0,-37.2,-5.38,-22.12,-19.67,-5.99,-26.1,0,4.0,2667.0,2667.0,406.0,406.0,119.0,-9296.4,0.0,381.0,0.0,11.7,38.4,52.3,-0.0,-0.0,0.0,0
1973-02-19,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-18.3,-12.8,4.3,28.0,356.0,44.2703_-71.3033,-3156.62,0,50,2,5.5,-20.77,-25.08,-18.96,-5.0,-37.2,0.66,-21.17,-19.59,-1.16,-24.4,1,4.0,2667.0,2667.0,381.0,406.0,114.0,-6514.8,0.08,355.92,0.0,0.0,39.1,51.5,-55.04,-512.4,120.4,0
1973-02-20,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-13.3,-7.8,2.0,18.0,356.0,44.2703_-71.3033,-3156.62,1,51,2,5.5,-19.66,-25.08,-18.81,-5.0,-37.2,5.51,-19.2,-19.18,4.67,-18.3,1,4.0,2642.0,2642.0,356.0,381.0,170.0,-4734.8,0.05,355.95,4.3,0.0,34.5,53.5,-15.6,-239.4,36.0,0
1973-02-21,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-9.4,-7.2,1.3,15.0,381.0,44.2703_-71.3033,-3156.62,2,52,2,2.2,-18.23,-25.08,-18.83,-5.0,-37.2,9.43,-16.75,-18.55,8.45,-13.3,1,5.0,2667.0,2667.0,356.0,356.0,170.0,-3581.4,0.04,380.96,2.0,4.3,35.8,54.8,-9.36,-141.0,19.5,0
1973-02-22,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-13.9,-8.9,6.6,53.0,381.0,44.2703_-71.3033,-3156.62,3,53,2,5.0,-18.23,-25.08,-18.99,-5.0,-37.2,5.09,-16.04,-18.25,2.98,-9.4,1,5.0,2667.0,2667.0,381.0,356.0,246.0,-5295.9,0.14,380.86,1.3,2.0,25.9,56.1,-58.74,-736.7,349.8,0
1973-02-23,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-16.7,-11.1,4.3,46.0,381.0,44.2703_-71.3033,-3156.62,4,54,2,5.6,-17.44,-25.08,-18.92,-5.0,-37.2,2.22,-16.2,-18.15,0.45,-13.9,1,5.0,2642.0,2642.0,381.0,381.0,312.0,-6362.7,0.12,380.88,6.6,1.3,18.5,58.9,-47.73,-768.2,197.8,0
1973-02-24,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-23.3,-16.1,18.0,178.0,381.0,44.2703_-71.3033,-3156.62,5,55,2,7.2,-17.04,-23.74,-19.03,-5.0,-37.2,-4.27,-17.98,-18.48,-5.9,-16.7,1,6.0,2617.0,2617.0,381.0,381.0,307.0,-8877.3,0.47,380.53,4.3,6.6,36.5,76.4,-289.8,-4147.4,3204.0,0
1973-02-25,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-26.7,-19.4,7.9,38.0,381.0,44.2703_-71.3033,-3156.62,6,56,2,7.3,-17.37,-24.66,-19.51,-5.0,-37.2,-7.19,-20.16,-19.01,-9.45,-23.3,1,7.0,2617.0,2617.0,381.0,381.0,292.0,-10172.7,0.1,380.9,18.0,4.3,44.4,82.8,-153.26,-1014.6,300.2,1
1973-02-26,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-23.3,-17.8,0.0,0.0,381.0,44.2703_-71.3033,-3156.62,0,57,2,5.5,-18.09,-24.66,-20.03,-5.0,-37.2,-3.27,-20.94,-19.29,-4.87,-26.7,0,6.0,2642.0,2642.0,381.0,381.0,274.0,-8877.3,0.0,381.0,7.9,18.0,40.1,79.2,-0.0,-0.0,0.0,0
1973-02-27,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-20.6,-12.2,0.0,0.0,330.0,44.2703_-71.3033,-3156.62,1,58,2,8.4,-19.13,-24.66,-20.33,-5.0,-37.2,-0.27,-20.86,-19.37,-2.81,-23.3,0,5.0,2616.0,2616.0,381.0,381.0,236.0,-6798.0,0.0,330.0,0.0,7.9,38.1,72.6,-0.0,-0.0,0.0,0
1973-02-28,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Winter,-18.9,-12.8,0.0,0.0,330.0,44.2703_-71.3033,-3156.62,2,59,2,6.1,-20.49,-24.66,-19.88,-5.0,-37.2,0.98,-20.37,-19.34,-1.84,-20.6,0,4.0,2565.0,2565.0,330.0,381.0,251.0,-6237.0,0.0,330.0,0.0,0.0,36.8,72.6,-0.0,-0.0,0.0,0
1973-03-01,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-13.9,-6.7,14.2,114.0,330.0,44.2703_-71.3033,-3156.62,3,60,3,7.2,-20.49,-24.66,-19.27,-5.0,-37.2,5.37,-18.75,-18.99,3.65,-18.9,1,4.0,2514.0,2514.0,330.0,330.0,195.0,-4587.0,0.34,329.66,0.0,0.0,44.4,70.3,-95.14,-1584.6,1618.8,0
1973-03-02,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-7.8,-3.9,6.6,66.0,356.0,44.2703_-71.3033,-3156.62,4,61,3,3.9,-19.21,-24.66,-18.29,-5.0,-26.7,10.49,-16.01,-18.27,9.68,-13.9,1,4.0,2489.0,2489.0,330.0,330.0,160.0,-2776.8,0.18,355.82,14.2,0.0,46.7,65.2,-25.74,-514.8,435.6,0
1973-03-03,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-5.6,-0.6,0.0,0.0,381.0,44.2703_-71.3033,-3156.62,5,62,3,5.0,-16.69,-24.66,-17.87,-5.0,-26.7,12.27,-13.41,-17.45,12.27,-7.8,0,3.0,2489.0,2489.0,356.0,330.0,338.0,-2133.6,0.0,381.0,6.6,14.2,28.7,65.2,-0.0,-0.0,0.0,0
1973-03-04,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-6.7,1.7,2.3,3.0,356.0,44.2703_-71.3033,-3156.62,6,63,3,8.4,-13.83,-21.68,-17.93,-5.6,-26.7,11.23,-11.73,-16.76,10.75,-5.6,1,3.0,2464.0,2464.0,381.0,356.0,376.0,-2385.2,0.01,355.99,0.0,6.6,23.1,67.5,3.91,-20.1,6.9,0
1973-03-05,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-6.7,-1.1,0.0,0.0,356.0,44.2703_-71.3033,-3156.62,0,64,3,5.6,-11.46,-19.58,-17.56,-5.6,-26.7,10.86,-10.47,-16.11,9.7,-6.7,0,3.0,2439.0,2439.0,356.0,381.0,348.0,-2385.2,0.0,356.0,2.3,0.0,23.1,63.2,-0.0,-0.0,0.0,0
1973-03-06,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-7.8,-2.2,0.0,0.0,330.0,44.2703_-71.3033,-3156.62,1,65,3,5.6,-9.63,-15.9,-17.21,-5.6,-26.7,9.41,-9.81,-15.57,8.63,-6.7,0,3.0,2439.0,2439.0,356.0,356.0,330.0,-2574.0,0.0,330.0,0.0,2.3,23.1,61.2,-0.0,-0.0,0.0,0
1973-03-07,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-3.9,2.8,0.0,0.0,330.0,44.2703_-71.3033,-3156.62,2,66,3,6.7,-7.49,-10.24,-16.71,-3.9,-26.7,12.81,-8.33,-14.82,12.63,-7.8,0,3.0,2439.0,2439.0,330.0,356.0,315.0,-1287.0,0.0,330.0,0.0,0.0,23.1,59.9,0.0,-0.0,0.0,0
1973-03-08,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-6.1,4.4,9.7,0.0,152.0,44.2703_-71.3033,-3156.62,3,67,3,10.5,-6.37,-7.8,-16.47,-3.9,-26.7,10.37,-7.77,-14.26,10.48,-3.9,0,2.0,2261.0,2261.0,330.0,330.0,376.0,-927.2,0.0,152.0,0.0,0.0,18.6,63.0,42.68,-0.0,0.0,0
1973-03-09,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-7.2,-2.8,0.0,0.0,152.0,44.2703_-71.3033,-3156.62,4,68,3,4.4,-6.29,-7.44,-16.32,-3.9,-26.7,9.12,-7.63,-13.8,9.19,-6.1,0,1.0,2057.0,2057.0,152.0,330.0,396.0,-1094.4,0.0,152.0,9.7,0.0,12.0,58.7,-0.0,-0.0,0.0,0
1973-03-10,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-7.2,-1.7,0.0,0.0,152.0,44.2703_-71.3033,-3156.62,5,69,3,5.5,-6.51,-7.44,-16.06,-3.9,-26.7,8.86,-7.52,-13.38,8.65,-7.2,0,1.0,1828.0,1828.0,152.0,152.0,218.0,-1094.4,0.0,152.0,0.0,9.7,12.0,40.7,-0.0,-0.0,0.0,0
1973-03-11,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-4.4,4.4,9.9,0.0,152.0,44.2703_-71.3033,-3156.62,6,70,3,8.8,-6.19,-7.44,-15.33,-3.9,-26.7,10.93,-6.74,-12.8,11.78,-7.2,0,0.0,1624.0,1624.0,152.0,152.0,183.0,-668.8,0.0,152.0,0.0,0.0,19.6,42.7,43.56,-0.0,0.0,0
1973-03-12,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-8.3,5.0,24.9,8.0,102.0,44.2703_-71.3033,-3156.62,0,71,3,13.3,-6.41,-8.0,-14.76,-3.9,-26.7,6.46,-7.13,-12.51,8.17,-4.4,1,1.0,1370.0,1370.0,152.0,152.0,183.0,-846.6,0.08,101.92,9.9,0.0,44.5,67.6,124.5,-66.4,199.2,1
1973-03-13,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-12.2,-3.3,0.0,0.0,102.0,44.2703_-71.3033,-3156.62,1,72,3,8.9,-7.04,-9.86,-14.31,-3.9,-26.7,2.11,-8.4,-12.49,3.29,-8.3,0,1.0,1142.0,1142.0,102.0,152.0,183.0,-1244.4,0.0,102.0,24.9,9.9,44.5,67.6,-0.0,-0.0,0.0,1
1973-03-14,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-8.3,-2.2,0.0,0.0,102.0,44.2703_-71.3033,-3156.62,2,73,3,6.1,-7.67,-9.86,-13.92,-3.9,-26.7,5.62,-8.37,-12.22,6.07,-12.2,0,1.0,914.0,914.0,102.0,102.0,183.0,-846.6,0.0,102.0,0.0,24.9,44.5,67.6,-0.0,-0.0,0.0,0
1973-03-15,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-8.9,2.8,13.2,0.0,102.0,44.2703_-71.3033,-3156.62,3,74,3,11.7,-8.07,-10.22,-13.51,-3.9,-26.7,4.61,-8.51,-12.0,5.96,-8.3,0,1.0,864.0,864.0,102.0,102.0,69.0,-907.8,0.0,102.0,0.0,0.0,48.0,66.6,36.96,-0.0,0.0,0
1973-03-16,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-3.3,0.6,0.0,0.0,102.0,44.2703_-71.3033,-3156.62,4,75,3,3.9,-7.51,-10.22,-12.98,-3.3,-26.7,9.68,-7.2,-11.44,11.98,-8.9,0,1.0,814.0,814.0,102.0,102.0,3.0,-336.6,0.0,102.0,13.2,0.0,48.0,60.0,0.0,-0.0,0.0,0
1973-03-17,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-3.9,2.2,24.6,15.0,102.0,44.2703_-71.3033,-3156.62,5,76,3,6.1,-7.04,-10.22,-12.64,-3.3,-26.7,8.74,-6.38,-10.95,11.04,-3.3,1,2.0,764.0,764.0,102.0,102.0,3.0,-397.8,0.15,101.85,0.0,13.2,72.6,84.6,54.12,-58.5,369.0,0
1973-03-18,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-12.8,-3.3,26.2,267.0,152.0,44.2703_-71.3033,-3156.62,6,77,3,9.5,-8.24,-12.44,-12.33,-3.3,-26.7,-0.47,-7.98,-11.07,3.17,-3.9,1,3.0,764.0,764.0,102.0,102.0,0.0,-1945.6,1.75,150.25,24.6,0.0,88.9,108.5,-86.46,-3417.6,6995.4,1
1973-03-19,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-12.8,-10.6,87.1,594.0,305.0,44.2703_-71.3033,-3156.62,0,78,3,2.2,-8.89,-12.8,-11.89,-3.3,-26.7,-0.91,-9.19,-11.19,2.28,-12.8,1,3.0,967.0,967.0,152.0,102.0,8.0,-3904.0,1.94,303.06,26.2,24.6,151.1,195.6,-923.26,-7603.2,51737.4,0
1973-03-20,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-17.8,-11.7,1.8,25.0,356.0,44.2703_-71.3033,-3156.62,1,79,3,6.1,-9.69,-14.8,-11.67,-3.3,-26.7,-6.13,-11.34,-11.61,-3.95,-12.8,1,4.0,1221.0,1221.0,305.0,152.0,8.0,-6336.8,0.07,355.93,87.1,26.2,152.9,197.4,-21.06,-445.0,45.0,1
1973-03-21,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-16.1,-9.4,0.0,0.0,381.0,44.2703_-71.3033,-3156.62,2,80,3,6.7,-10.8,-16.78,-11.59,-3.3,-26.7,-4.51,-12.53,-11.9,-2.28,-17.8,0,4.0,1500.0,1500.0,356.0,305.0,8.0,-6134.1,0.0,381.0,1.8,87.1,152.9,197.4,-0.0,-0.0,0.0,0
1973-03-22,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-16.1,-9.4,0.0,0.0,356.0,44.2703_-71.3033,-3156.62,3,81,3,6.7,-11.83,-16.78,-11.69,-3.3,-26.7,-4.41,-13.42,-12.17,-2.02,-16.1,0,4.0,1754.0,1754.0,381.0,356.0,8.0,-5731.6,0.0,356.0,0.0,1.8,139.7,187.7,-0.0,-0.0,0.0,0
1973-03-23,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-13.3,-3.9,0.0,0.0,330.0,44.2703_-71.3033,-3156.62,4,82,3,9.4,-13.26,-16.78,-11.82,-3.3,-26.7,-1.48,-13.39,-12.25,1.22,-16.1,0,4.0,1982.0,1982.0,356.0,381.0,8.0,-4389.0,0.0,330.0,0.0,0.0,139.7,187.7,-0.0,-0.0,0.0,0
1973-03-24,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-9.4,-1.1,0.0,0.0,279.0,44.2703_-71.3033,-3156.62,5,83,3,8.3,-14.04,-16.78,-11.67,-3.3,-26.7,2.27,-12.39,-12.06,4.53,-13.3,0,3.0,2159.0,2159.0,330.0,356.0,23.0,-2622.6,0.0,279.0,0.0,0.0,115.1,187.7,-0.0,-0.0,0.0,0
1973-03-25,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-7.8,-1.1,0.0,0.0,254.0,44.2703_-71.3033,-3156.62,6,84,3,6.7,-13.33,-16.78,-11.37,-3.3,-26.7,3.57,-11.25,-11.79,5.31,-9.4,0,2.0,2261.0,2261.0,279.0,330.0,290.0,-1981.2,0.0,254.0,0.0,0.0,88.9,177.8,-0.0,-0.0,0.0,0
1973-03-26,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-8.3,0.0,8.4,79.0,254.0,44.2703_-71.3033,-3156.62,0,85,3,8.3,-12.69,-16.78,-10.87,-3.3,-26.7,2.57,-10.51,-11.56,4.01,-7.8,1,2.0,2210.0,2210.0,254.0,279.0,876.0,-2108.2,0.31,253.69,0.0,0.0,10.2,161.3,0.0,-655.7,663.6,0
1973-03-27,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-13.9,-6.7,0.0,0.0,254.0,44.2703_-71.3033,-3156.62,1,86,3,7.2,-12.13,-16.1,-10.44,-3.3,-23.3,-3.46,-11.36,-11.71,-1.48,-8.3,0,1.0,2108.0,2108.0,254.0,254.0,901.0,-3530.6,0.0,254.0,8.4,0.0,8.4,161.3,-0.0,-0.0,0.0,0
1973-03-28,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-7.8,-1.1,0.0,0.0,229.0,44.2703_-71.3033,-3156.62,2,87,3,6.7,-10.94,-14.78,-9.93,-3.3,-20.6,2.13,-10.47,-11.46,4.2,-13.9,0,1.0,1956.0,1956.0,254.0,254.0,901.0,-1786.2,0.0,229.0,0.0,8.4,8.4,161.3,-0.0,-0.0,0.0,0
1973-03-29,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-6.1,-1.1,0.0,0.0,229.0,44.2703_-71.3033,-3156.62,3,88,3,5.0,-9.51,-13.54,-9.44,-3.3,-18.9,3.34,-9.38,-11.11,5.02,-7.8,0,1.0,1829.0,1829.0,229.0,254.0,901.0,-1396.9,0.0,229.0,0.0,0.0,8.4,148.1,-0.0,-0.0,0.0,0
1973-03-30,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-3.3,3.9,0.0,0.0,229.0,44.2703_-71.3033,-3156.62,4,89,3,7.2,-8.09,-11.2,-8.92,-3.3,-17.8,5.62,-7.86,-10.61,7.37,-6.1,0,1.0,1728.0,1728.0,229.0,229.0,901.0,-755.7,0.0,229.0,0.0,0.0,8.4,148.1,0.0,-0.0,0.0,0
1973-03-31,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-3.9,3.3,0.0,0.0,229.0,44.2703_-71.3033,-3156.62,5,90,3,7.2,-7.3,-10.54,-8.59,-3.3,-17.8,4.69,-6.87,-10.18,6.38,-3.3,0,1.0,1678.0,1678.0,229.0,229.0,886.0,-893.1,0.0,229.0,0.0,0.0,8.4,123.5,0.0,-0.0,0.0,0
1973-04-01,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-6.7,1.1,14.2,56.0,229.0,44.2703_-71.3033,-3156.62,6,91,4,7.8,-7.14,-10.54,-8.55,-3.3,-17.8,1.85,-6.83,-9.95,3.61,-3.9,1,2.0,1653.0,1653.0,229.0,229.0,619.0,-1534.3,0.24,228.76,0.0,0.0,22.6,111.5,15.62,-375.2,795.2,0
1973-04-02,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-10.0,-5.0,81.3,528.0,356.0,44.2703_-71.3033,-3156.62,0,92,4,5.0,-7.39,-11.56,-8.7,-3.3,-17.8,-1.3,-7.62,-9.96,0.96,-6.7,1,2.0,1755.0,1755.0,229.0,229.0,104.0,-3560.0,1.48,354.52,14.2,0.0,95.5,105.7,-406.5,-5280.0,42926.4,0
1973-04-03,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-7.8,-0.6,1.5,15.0,406.0,44.2703_-71.3033,-3156.62,1,93,4,7.2,-6.51,-8.68,-8.74,-3.3,-17.8,0.94,-7.66,-9.82,3.3,-10.0,1,3.0,1907.0,1907.0,356.0,229.0,79.0,-3166.8,0.04,405.96,81.3,14.2,97.0,105.4,-0.9,-117.0,22.5,0
1973-04-04,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-10.6,0.0,22.9,229.0,432.0,44.2703_-71.3033,-3156.62,2,94,4,10.6,-6.91,-10.24,-8.87,-3.3,-17.8,-1.73,-8.4,-9.87,1.03,-7.8,1,4.0,2110.0,2110.0,406.0,356.0,79.0,-4579.2,0.53,431.47,1.5,81.3,119.9,128.3,0.0,-2427.4,5244.1,1
1973-04-05,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-11.1,-6.7,26.9,269.0,559.0,44.2703_-71.3033,-3156.62,3,95,4,4.4,-7.63,-10.8,-8.98,-3.3,-17.8,-2.12,-9.07,-9.95,0.28,-10.6,1,5.0,2440.0,2440.0,432.0,406.0,79.0,-6204.9,0.48,558.52,22.9,1.5,146.8,155.2,-180.23,-2985.9,7236.1,1
1973-04-06,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-16.1,-8.9,13.2,74.0,559.0,44.2703_-71.3033,-3156.62,4,96,4,7.2,-9.46,-13.1,-9.38,-3.3,-17.8,-6.72,-10.83,-10.34,-4.91,-11.1,1,6.0,2770.0,2770.0,559.0,432.0,79.0,-8999.9,0.13,558.87,26.9,22.9,160.0,168.4,-117.48,-1191.4,976.8,1
1973-04-07,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-13.9,-8.9,0.0,0.0,508.0,44.2703_-71.3033,-3156.62,5,97,4,5.0,-10.89,-14.78,-9.64,-3.3,-17.8,-4.26,-11.6,-10.57,-3.02,-16.1,0,6.0,3049.0,3049.0,559.0,559.0,79.0,-7061.2,0.0,508.0,13.2,26.9,160.0,168.4,-0.0,-0.0,0.0,0
1973-04-08,USW00014755,44.2703,-71.3033,1911.7,NH MT WASHINGTON,Spring,-15.0,-4.4,0.0,0.0,432.0,44.2703_-71.3033,-3156.62,6,98,4,10.6,-12.07,-15.44,-9.9,-3.3,-17.8,-5.1,-12.45,-10.86,-3.73,-13.9,0,5.0,3252.0,3252.0,508.0,559.0,135.0,-6480.0,0.0,432.0,0.0,13.2,145.8,168.4,-0.0,-0.0,0.0,0
