DATE,Station_ID,NAME,Season,TMIN,TMAX,PRCP,SNOW,SNWD,LATITUDE,LONGITUDE,ELEVATION,STATION_NAME
2025-04-20,US1NHSL0008,US1NHSL0008,Spring,,,0.8,0.0,,43.4201,-72.091,418.5,SUNAPEE 2.3 N
2025-04-21,US1NHSL0008,US1NHSL0008,Spring,,,0.0,0.0,,43.4201,-72.091,418.5,SUNAPEE 2.3 N
2025-03-26,US1NHSL0015,US1NHSL0015,Spring,,,0.0,0.0,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-03-27,US1NHSL0015,US1NHSL0015,Spring,,,0.0,0.0,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-03-28,US1NHSL0015,US1NHSL0015,Spring,,,0.0,0.0,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-03-29,US1NHSL0015,US1NHSL0015,Spring,,,8.9,0.0,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-03-30,US1NHSL0015,US1NHSL0015,Spring,,,10.9,,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-03-31,US1NHSL0015,US1NHSL0015,Spring,,,5.1,,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-04-01,US1NHSL0015,US1NHSL0015,Spring,,,1.5,,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-04-02,US1NHSL0015,US1NHSL0015,Spring,,,0.0,0.0,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-04-03,US1NHSL0015,US1NHSL0015,Spring,,,10.9,,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-04-04,US1NHSL0015,US1NHSL0015,Spring,,,2.0,,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-04-05,US1NHSL0015,US1NHSL0015,Spring,,,0.0,0.0,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-04-06,US1NHSL0015,US1NHSL0015,Spring,,,5.1,,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-04-07,US1NHSL0015,US1NHSL0015,Spring,,,0.0,0.0,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-04-08,US1NHSL0015,US1NHSL0015,Spring,,,0.0,0.0,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-04-09,US1NHSL0015,US1NHSL0015,Spring,,,0.8,0.0,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-04-10,US1NHSL0015,US1NHSL0015,Spring,,,0.0,0.0,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-04-11,US1NHSL0015,US1NHSL0015,Spring,,,0.5,,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-04-12,US1NHSL0015,US1NHSL0015,Spring,,,0.3,,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-04-13,US1NHSL0015,US1NHSL0015,Spring,,,6.1,25.0,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-04-14,US1NHSL0015,US1NHSL0015,Spring,,,0.0,0.0,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-04-15,US1NHSL0015,US1NHSL0015,Spring,,,1.5,,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-04-16,US1NHSL0015,US1NHSL0015,Spring,,,0.0,0.0,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-04-17,US1NHSL0015,US1NHSL0015,Spring,,,0.0,,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-04-18,US1NHSL0015,US1NHSL0015,Spring,,,0.0,0.0,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-04-19,US1NHSL0015,US1NHSL0015,Spring,,,0.0,0.0,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-04-20,US1NHSL0015,US1NHSL0015,Spring,,,1.3,,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-04-21,US1NHSL0015,US1NHSL0015,Spring,,,0.0,0.0,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-04-22,US1NHSL0015,US1NHSL0015,Spring,,,2.3,,,43.4697,-72.349,192.3,CORNISH 1.1 ENE
2025-04-01,US1NHST0014,US1NHST0014,Spring,,,10.7,0.0,0.0,43.2258,-70.8927,60.7,DOVER 2.5 N
2025-04-02,US1NHST0014,US1NHST0014,Spring,,,0.0,0.0,0.0,43.2258,-70.8927,60.7,DOVER 2.5 N
2025-04-03,US1NHST0014,US1NHST0014,Spring,,,12.7,0.0,0.0,43.2258,-70.8927,60.7,DOVER 2.5 N
2025-04-04,US1NHST0014,US1NHST0014,Spring,,,9.7,0.0,0.0,43.2258,-70.8927,60.7,DOVER 2.5 N
2025-04-05,US1NHST0014,US1NHST0014,Spring,,,0.0,0.0,0.0,43.2258,-70.8927,60.7,DOVER 2.5 N
2025-04-06,US1NHST0014,US1NHST0014,Spring,,,8.6,0.0,0.0,43.2258,-70.8927,60.7,DOVER 2.5 N
2025-04-07,US1NHST0014,US1NHST0014,Spring,,,4.8,0.0,0.0,43.2258,-70.8927,60.7,DOVER 2.5 N
2025-04-08,US1NHST0014,US1NHST0014,Spring,,,1.0,0.0,0.0,43.2258,-70.8927,60.7,DOVER 2.5 N
2025-04-09,US1NHST0014,US1NHST0014,Spring,,,2.5,0.0,0.0,43.2258,-70.8927,60.7,DOVER 2.5 N
2025-04-10,US1NHST0014,US1NHST0014,Spring,,,0.0,0.0,0.0,43.2258,-70.8927,60.7,DOVER 2.5 N
2025-04-11,US1NHST0014,US1NHST0014,Spring,,,2.8,0.0,0.0,43.2258,-70.8927,60.7,DOVER 2.5 N
2025-03-26,US1NHST0031,US1NHST0031,Spring,,,0.0,0.0,13.0,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-03-27,US1NHST0031,US1NHST0031,Spring,,,0.0,0.0,0.0,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-03-28,US1NHST0031,US1NHST0031,Spring,,,0.0,0.0,,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-03-29,US1NHST0031,US1NHST0031,Spring,,,0.0,0.0,0.0,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-03-30,US1NHST0031,US1NHST0031,Spring,,,13.2,0.0,0.0,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-03-31,US1NHST0031,US1NHST0031,Spring,,,4.1,0.0,0.0,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-04-01,US1NHST0031,US1NHST0031,Spring,,,8.1,,,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-04-02,US1NHST0031,US1NHST0031,Spring,,,0.0,0.0,,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-04-03,US1NHST0031,US1NHST0031,Spring,,,18.8,0.0,0.0,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-04-04,US1NHST0031,US1NHST0031,Spring,,,3.3,,,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-04-05,US1NHST0031,US1NHST0031,Spring,,,0.0,0.0,,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-04-06,US1NHST0031,US1NHST0031,Spring,,,11.4,,,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-04-07,US1NHST0031,US1NHST0031,Spring,,,3.6,0.0,0.0,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-04-08,US1NHST0031,US1NHST0031,Spring,,,1.5,0.0,0.0,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-04-09,US1NHST0031,US1NHST0031,Spring,,,3.0,,,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-04-10,US1NHST0031,US1NHST0031,Spring,,,0.0,0.0,,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-04-11,US1NHST0031,US1NHST0031,Spring,,,3.8,13.0,13.0,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-04-12,US1NHST0031,US1NHST0031,Spring,,,2.5,25.0,25.0,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-04-13,US1NHST0031,US1NHST0031,Spring,,,9.4,38.0,38.0,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-04-14,US1NHST0031,US1NHST0031,Spring,,,5.1,,0.0,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-04-15,US1NHST0031,US1NHST0031,Spring,,,6.4,,,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-04-16,US1NHST0031,US1NHST0031,Spring,,,7.1,,,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-04-17,US1NHST0031,US1NHST0031,Spring,,,0.0,0.0,,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-04-18,US1NHST0031,US1NHST0031,Spring,,,0.0,0.0,,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-04-19,US1NHST0031,US1NHST0031,Spring,,,0.0,,,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-04-20,US1NHST0031,US1NHST0031,Spring,,,5.8,,,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-04-21,US1NHST0031,US1NHST0031,Spring,,,0.0,0.0,,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-04-22,US1NHST0031,US1NHST0031,Spring,,,4.1,,,43.3117,-71.1351,281.9,STRAFFORD 2.9 N
2025-03-26,US1NHST0037,US1NHST0037,Spring,,,0.0,0.0,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-03-27,US1NHST0037,US1NHST0037,Spring,,,0.0,0.0,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-03-28,US1NHST0037,US1NHST0037,Spring,,,0.0,0.0,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-03-29,US1NHST0037,US1NHST0037,Spring,,,1.8,,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-03-30,US1NHST0037,US1NHST0037,Spring,,,3.8,,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-03-31,US1NHST0037,US1NHST0037,Spring,,,6.4,,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-04-01,US1NHST0037,US1NHST0037,Spring,,,10.9,,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-04-02,US1NHST0037,US1NHST0037,Spring,,,0.0,0.0,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-04-03,US1NHST0037,US1NHST0037,Spring,,,12.7,,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-04-04,US1NHST0037,US1NHST0037,Spring,,,9.4,,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-04-05,US1NHST0037,US1NHST0037,Spring,,,0.0,0.0,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-04-06,US1NHST0037,US1NHST0037,Spring,,,8.4,,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-04-07,US1NHST0037,US1NHST0037,Spring,,,5.6,,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-04-08,US1NHST0037,US1NHST0037,Spring,,,1.0,,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-04-09,US1NHST0037,US1NHST0037,Spring,,,2.5,,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-04-10,US1NHST0037,US1NHST0037,Spring,,,0.0,0.0,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-04-11,US1NHST0037,US1NHST0037,Spring,,,2.3,,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-04-12,US1NHST0037,US1NHST0037,Spring,,,6.4,10.0,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-04-13,US1NHST0037,US1NHST0037,Spring,,,8.1,,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-04-14,US1NHST0037,US1NHST0037,Spring,,,4.6,,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-04-15,US1NHST0037,US1NHST0037,Spring,,,5.8,,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-04-16,US1NHST0037,US1NHST0037,Spring,,,1.8,,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-04-17,US1NHST0037,US1NHST0037,Spring,,,0.0,0.0,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-04-18,US1NHST0037,US1NHST0037,Spring,,,0.0,0.0,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-04-19,US1NHST0037,US1NHST0037,Spring,,,0.0,0.0,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-04-20,US1NHST0037,US1NHST0037,Spring,,,1.3,,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-04-21,US1NHST0037,US1NHST0037,Spring,,,0.0,0.0,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-04-22,US1NHST0037,US1NHST0037,Spring,,,6.1,,,43.2229,-70.8553,41.8,ROLLINSFORD 2.0 WSW
2025-03-26,US1NHST0040,US1NHST0040,Spring,,,0.0,0.0,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-03-27,US1NHST0040,US1NHST0040,Spring,,,0.0,0.0,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-03-28,US1NHST0040,US1NHST0040,Spring,,,0.0,0.0,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-03-29,US1NHST0040,US1NHST0040,Spring,,,0.0,,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-03-30,US1NHST0040,US1NHST0040,Spring,,,7.9,,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-03-31,US1NHST0040,US1NHST0040,Spring,,,7.6,,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-04-01,US1NHST0040,US1NHST0040,Spring,,,10.7,,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-04-02,US1NHST0040,US1NHST0040,Spring,,,0.0,0.0,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-04-03,US1NHST0040,US1NHST0040,Spring,,,11.2,,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-04-04,US1NHST0040,US1NHST0040,Spring,,,9.9,0.0,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-04-05,US1NHST0040,US1NHST0040,Spring,,,0.0,0.0,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-04-06,US1NHST0040,US1NHST0040,Spring,,,8.6,,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-04-07,US1NHST0040,US1NHST0040,Spring,,,3.6,,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-04-08,US1NHST0040,US1NHST0040,Spring,,,1.5,,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-04-09,US1NHST0040,US1NHST0040,Spring,,,2.5,,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-04-10,US1NHST0040,US1NHST0040,Spring,,,0.0,0.0,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-04-11,US1NHST0040,US1NHST0040,Spring,,,2.5,0.0,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-04-12,US1NHST0040,US1NHST0040,Spring,,,5.3,13.0,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-04-13,US1NHST0040,US1NHST0040,Spring,,,8.6,,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-04-14,US1NHST0040,US1NHST0040,Spring,,,3.3,,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-04-15,US1NHST0040,US1NHST0040,Spring,,,4.1,,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-04-16,US1NHST0040,US1NHST0040,Spring,,,7.4,,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-04-17,US1NHST0040,US1NHST0040,Spring,,,0.0,0.0,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-04-18,US1NHST0040,US1NHST0040,Spring,,,0.0,0.0,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-04-19,US1NHST0040,US1NHST0040,Spring,,,0.0,0.0,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-04-20,US1NHST0040,US1NHST0040,Spring,,,1.0,,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-04-21,US1NHST0040,US1NHST0040,Spring,,,0.0,0.0,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-04-22,US1NHST0040,US1NHST0040,Spring,,,5.3,,,43.2135,-70.9847,80.8,BARRINGTON 3.2 E
2025-04-03,US1NHST0049,US1NHST0049,Spring,,,10.9,,,43.2155,-71.1205,160.3,BARRINGTON 3.7 W
2025-04-04,US1NHST0049,US1NHST0049,Spring,,,8.4,,,43.2155,-71.1205,160.3,BARRINGTON 3.7 W
2025-04-06,US1NHST0049,US1NHST0049,Spring,,,9.4,,,43.2155,-71.1205,160.3,BARRINGTON 3.7 W
2025-04-07,US1NHST0049,US1NHST0049,Spring,,,2.3,,,43.2155,-71.1205,160.3,BARRINGTON 3.7 W
2025-04-08,US1NHST0049,US1NHST0049,Spring,,,0.3,,,43.2155,-71.1205,160.3,BARRINGTON 3.7 W
2025-04-09,US1NHST0049,US1NHST0049,Spring,,,0.5,,,43.2155,-71.1205,160.3,BARRINGTON 3.7 W
2025-04-10,US1NHST0049,US1NHST0049,Spring,,,0.0,0.0,,43.2155,-71.1205,160.3,BARRINGTON 3.7 W
2025-04-11,US1NHST0049,US1NHST0049,Spring,,,0.0,0.0,,43.2155,-71.1205,160.3,BARRINGTON 3.7 W
2025-04-14,US1NHST0049,US1NHST0049,Spring,,,4.6,,,43.2155,-71.1205,160.3,BARRINGTON 3.7 W
2025-04-15,US1NHST0049,US1NHST0049,Spring,,,6.4,,,43.2155,-71.1205,160.3,BARRINGTON 3.7 W
2025-04-16,US1NHST0049,US1NHST0049,Spring,,,9.9,,,43.2155,-71.1205,160.3,BARRINGTON 3.7 W
2025-04-20,US1NHST0049,US1NHST0049,Spring,,,1.8,,,43.2155,-71.1205,160.3,BARRINGTON 3.7 W
2025-04-22,US1NHST0049,US1NHST0049,Spring,,,4.3,,,43.2155,-71.1205,160.3,BARRINGTON 3.7 W
2025-03-26,US1NHST0050,US1NHST0050,Spring,,,0.0,0.0,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-03-27,US1NHST0050,US1NHST0050,Spring,,,0.0,0.0,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-03-28,US1NHST0050,US1NHST0050,Spring,,,0.0,0.0,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-03-29,US1NHST0050,US1NHST0050,Spring,,,0.0,,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-03-30,US1NHST0050,US1NHST0050,Spring,,,25.1,,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-03-31,US1NHST0050,US1NHST0050,Spring,,,6.4,,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-04-01,US1NHST0050,US1NHST0050,Spring,,,7.1,,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-04-02,US1NHST0050,US1NHST0050,Spring,,,0.0,0.0,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-04-03,US1NHST0050,US1NHST0050,Spring,,,13.2,,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-04-04,US1NHST0050,US1NHST0050,Spring,,,8.1,,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-04-05,US1NHST0050,US1NHST0050,Spring,,,0.0,0.0,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-04-06,US1NHST0050,US1NHST0050,Spring,,,10.2,,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-04-07,US1NHST0050,US1NHST0050,Spring,,,0.0,,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-04-08,US1NHST0050,US1NHST0050,Spring,,,3.0,,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-04-09,US1NHST0050,US1NHST0050,Spring,,,0.0,,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-04-10,US1NHST0050,US1NHST0050,Spring,,,0.0,0.0,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-04-11,US1NHST0050,US1NHST0050,Spring,,,0.0,,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-04-12,US1NHST0050,US1NHST0050,Spring,,,4.8,25.0,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-04-13,US1NHST0050,US1NHST0050,Spring,,,7.6,,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-04-14,US1NHST0050,US1NHST0050,Spring,,,2.5,,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-04-15,US1NHST0050,US1NHST0050,Spring,,,7.9,,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-04-16,US1NHST0050,US1NHST0050,Spring,,,1.5,,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-04-17,US1NHST0050,US1NHST0050,Spring,,,0.0,0.0,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-04-18,US1NHST0050,US1NHST0050,Spring,,,0.0,0.0,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-04-19,US1NHST0050,US1NHST0050,Spring,,,0.5,,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-04-20,US1NHST0050,US1NHST0050,Spring,,,0.5,,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-04-21,US1NHST0050,US1NHST0050,Spring,,,0.0,0.0,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-04-22,US1NHST0050,US1NHST0050,Spring,,,2.8,,,43.4295,-71.1242,219.5,NEW DURHAM 2.5 E
2025-03-26,US1NHST0055,US1NHST0055,Spring,,,0.0,0.0,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-03-27,US1NHST0055,US1NHST0055,Spring,,,0.0,0.0,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-03-28,US1NHST0055,US1NHST0055,Spring,,,0.0,0.0,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-03-29,US1NHST0055,US1NHST0055,Spring,,,3.6,,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-03-30,US1NHST0055,US1NHST0055,Spring,,,7.1,,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-03-31,US1NHST0055,US1NHST0055,Spring,,,4.3,,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-04-01,US1NHST0055,US1NHST0055,Spring,,,7.9,,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-04-02,US1NHST0055,US1NHST0055,Spring,,,0.0,0.0,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-04-03,US1NHST0055,US1NHST0055,Spring,,,11.4,,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-04-04,US1NHST0055,US1NHST0055,Spring,,,6.1,,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-04-05,US1NHST0055,US1NHST0055,Spring,,,0.0,0.0,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-04-08,US1NHST0055,US1NHST0055,Spring,,,0.0,,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-04-09,US1NHST0055,US1NHST0055,Spring,,,1.0,,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-04-10,US1NHST0055,US1NHST0055,Spring,,,0.0,0.0,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-04-11,US1NHST0055,US1NHST0055,Spring,,,1.5,,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-04-12,US1NHST0055,US1NHST0055,Spring,,,12.4,51.0,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-04-13,US1NHST0055,US1NHST0055,Spring,,,2.3,,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-04-14,US1NHST0055,US1NHST0055,Spring,,,2.8,,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-04-15,US1NHST0055,US1NHST0055,Spring,,,5.3,,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-04-16,US1NHST0055,US1NHST0055,Spring,,,6.4,,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-04-17,US1NHST0055,US1NHST0055,Spring,,,0.0,0.0,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-04-18,US1NHST0055,US1NHST0055,Spring,,,0.0,0.0,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-04-19,US1NHST0055,US1NHST0055,Spring,,,0.0,,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-04-20,US1NHST0055,US1NHST0055,Spring,,,2.5,,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-04-21,US1NHST0055,US1NHST0055,Spring,,,0.0,0.0,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-04-22,US1NHST0055,US1NHST0055,Spring,,,3.6,,,43.3192,-70.9162,60.0,ROCHESTER 3.4 ENE
2025-03-26,USC00270690,USC00270690,Spring,-2.8,5.0,0.0,0.0,0.0,44.4536,-71.1856,280.4,BERLIN
2025-03-27,USC00270690,USC00270690,Spring,-2.8,6.1,0.0,0.0,0.0,44.4536,-71.1856,280.4,BERLIN
2025-03-28,USC00270690,USC00270690,Spring,-3.3,5.6,0.0,0.0,0.0,44.4536,-71.1856,280.4,BERLIN
2025-03-29,USC00270690,USC00270690,Spring,-3.3,6.1,11.4,102.0,102.0,44.4536,-71.1856,280.4,BERLIN
2025-03-30,USC00270690,USC00270690,Spring,-2.8,1.1,1.5,13.0,76.0,44.4536,-71.1856,280.4,BERLIN
2025-03-31,USC00270690,USC00270690,Spring,-1.7,0.6,10.4,0.0,76.0,44.4536,-71.1856,280.4,BERLIN
2025-04-01,USC00270690,USC00270690,Spring,0.0,10.0,8.4,0.0,25.0,44.4536,-71.1856,280.4,BERLIN
2025-04-02,USC00270690,USC00270690,Spring,-8.9,2.8,0.0,0.0,0.0,44.4536,-71.1856,280.4,BERLIN
2025-04-03,USC00270690,USC00270690,Spring,-8.9,5.0,5.8,3.0,0.0,44.4536,-71.1856,280.4,BERLIN
2025-04-04,USC00270690,USC00270690,Spring,0.6,16.1,9.4,0.0,0.0,44.4536,-71.1856,280.4,BERLIN
2025-04-05,USC00270690,USC00270690,Spring,-1.1,8.9,0.0,0.0,0.0,44.4536,-71.1856,280.4,BERLIN
2025-04-06,USC00270690,USC00270690,Spring,0.6,4.4,5.6,0.0,0.0,44.4536,-71.1856,280.4,BERLIN
2025-04-07,USC00270690,USC00270690,Spring,-0.6,8.9,0.5,0.0,0.0,44.4536,-71.1856,280.4,BERLIN
2025-04-08,USC00270690,USC00270690,Spring,-0.6,6.1,0.0,0.0,0.0,44.4536,-71.1856,280.4,BERLIN
2025-04-09,USC00270690,USC00270690,Spring,-7.2,1.7,3.6,3.0,25.0,44.4536,-71.1856,280.4,BERLIN
2025-04-10,USC00270690,USC00270690,Spring,-7.8,1.7,0.0,0.0,0.0,44.4536,-71.1856,280.4,BERLIN
2025-04-11,USC00270690,USC00270690,Spring,-7.8,9.4,0.3,0.0,0.0,44.4536,-71.1856,280.4,BERLIN
